User ID,Vehicle Model,Battery Capacity (kWh),Updated Battery Capacity (kWh),Battery Capacity with Degradation Min (kWh),Battery Capacity with Degradation Max (kWh),Charging Station ID,Charging Station Location,Region,Country,City Latitude,City Longitude,Charging Start Time,Charging End Time,Charging Date,Charging Starting Hour,Charging Ending Hour,Charging Duration (hours),Time of Day,Day of Week,Weekend,Holiday,Energy Consumed (kWh),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),State of Charge Difference (%),State of Charge Category,Distance Driven (since last charge) (km),Temperature (°C),Charging Cost (USD),Vehicle Age (years),Charger Type,User Type,Is Energy Valid?,Is DC Fast Valid?
61,Nissan Leaf,62.0,42.063208649538275,21.59060714418452,55.77573512247668,97,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-03 12:00:00,2024-01-03 14:22:00,2024-01-03,12:00:00,14:22:00,2.082100007126398,Evening,Tuesday,No,No,21.82768817738645,26.50712322152529,33.255985091753644,51.50113226723436,18.245147175480717,Low,48.044387156223145,3.69802442071225,36.06804149617966,7.0,Level 1,Casual Driver,Yes,Yes
62,BMW i3,75.0,29.519454768872905,16.91264226294454,37.96348422852445,336,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-03 13:00:00,2024-01-03 15:00:00,2024-01-03,13:00:00,15:00:00,2.117893349954352,Morning,Monday,No,No,62.723162291274086,30.9970269340748,72.83328568716698,82.84418006572773,10.01089437856075,Low,282.9423217735824,0.4737403464720913,30.04444235282833,7.0,DC Fast Charger,Casual Driver,No,No
63,Hyundai Kona,124.31591138552656,40.76931706442143,38.612,63.827999999999996,87,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-03 14:00:00,2024-01-03 16:50:00,2024-01-03,14:00:00,16:50:00,0.6505075790560018,Afternoon,Sunday,Yes,No,46.1951370011332,47.87752355760527,53.00518532661712,59.90164627311141,6.896460946494294,Low,25.02725725569419,-14.34930182806845,30.86418085784876,1.0,Level 2,Commuter,No,Yes
64,Nissan Leaf,100.0,24.0,24.0,62.0,294,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-03 15:00:00,2024-01-03 16:02:00,2024-01-03,15:00:00,16:02:00,2.482090675316866,Night,Saturday,Yes,No,29.34565985727085,6.871184621235036,67.47790562555141,85.33141901899155,17.85351339344014,Low,127.02180106032571,1.1455217729832157,24.64975872994209,0.0,Level 1,Long-Distance Traveler,No,Yes
65,Nissan Leaf,50.0,31.1805423557765,23.078040279313246,59.61827072155921,119,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-03 16:00:00,2024-01-03 18:42:00,2024-01-03,16:00:00,18:42:00,2.1234202003251825,Night,Friday,No,No,76.93342189972203,34.17685550275657,27.1746153338806,92.14463369734484,64.97001836346425,Medium,295.8937220745894,-13.365728837931524,34.22830190454739,2.5918513275137545,DC Fast Charger,Casual Driver,No,No
66,BMW i3,62.0,29.519454768872905,16.91264226294454,37.96348422852445,208,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-03 17:00:00,2024-01-03 18:46:00,2024-01-03,17:00:00,18:46:00,1.2796206959579637,Night,Thursday,No,No,59.25460166411963,25.603799331857445,77.03697398688679,91.82927487145972,14.792300884572924,Low,167.29757277309406,1.81747260347609,12.220438303566691,7.0,Level 2,Long-Distance Traveler,No,Yes
67,Nissan Leaf,100.0,29.593867009476092,23.2854,60.15395,334,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-03 18:00:00,2024-01-03 21:04:00,2024-01-03,18:00:00,21:04:00,1.6090994326029475,Morning,Wednesday,No,No,37.06292777850246,15.230062587672052,7.520444726979813,67.79787265012489,60.277427923145076,Medium,98.14598101957088,-8.620163369421126,37.87533457659361,2.0,Level 2,Long-Distance Traveler,No,Yes
68,Nissan Leaf,85.0,39.73456983921888,21.91939811592337,56.62511179946871,413,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-03 19:00:00,2024-01-03 21:30:00,2024-01-03,19:00:00,21:30:00,0.8575824648349768,Afternoon,Saturday,Yes,No,67.69516175123809,32.97506874142168,22.48839981099202,86.77766611416524,64.28926630317322,Medium,81.28450037675881,-21.85147127986154,13.775619212920864,6.0,DC Fast Charger,Casual Driver,No,Yes
69,BMW i3,75.0,29.519454768872905,16.91264226294454,37.96348422852445,154,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-03 20:00:00,2024-01-03 22:37:00,2024-01-03,20:00:00,22:37:00,1.702974822474663,Morning,Sunday,Yes,No,16.41401693253662,25.603799331857445,36.950283611109775,77.13616493524884,40.18588132413907,Medium,188.47148981831265,-7.478493989998912,21.667786643873225,7.0,Level 1,Casual Driver,Yes,Yes
70,BMW i3,50.0,25.419317344595843,17.664321233749845,39.65076362043848,35,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-03 21:00:00,2024-01-03 22:47:00,2024-01-03,21:00:00,22:47:00,3.608030961009233,Night,Monday,No,No,67.00568214318923,4.092360865180499,57.11286224854077,57.677660751028775,0.5647985024880029,Low,276.3684303122313,-19.29161264772102,14.42396639096435,4.122767456931069,Level 1,Long-Distance Traveler,No,Yes
71,Tesla Model 3,75.0,55.22491998580753,47.94899675733567,78.6363546820305,79,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-03 22:00:00,2024-01-04 01:01:00,2024-01-03,22:00:00,01:01:00,3.2801429687726915,Evening,Wednesday,No,No,70.61729259484447,26.07041362744592,57.969655423091886,86.22602519571817,28.25636977262628,Low,23.00399874929624,1.5821710974367855,15.470777907245134,2.7713464837060098,Level 1,Commuter,No,Yes
72,Hyundai Kona,75.0,40.76931706442143,38.612,63.827999999999996,67,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-03 23:00:00,2024-01-04 00:36:00,2024-01-03,23:00:00,00:36:00,0.947277208902377,Evening,Saturday,Yes,No,61.13047583037784,23.281804960483075,34.89904374917877,92.355661174546,57.45661742536723,Medium,58.85531551787028,-13.52075016166926,37.14898172847161,1.0,DC Fast Charger,Long-Distance Traveler,No,Yes
73,Hyundai Kona,85.0,43.74157654648483,37.462327699999996,61.927521299999995,343,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-04 00:00:00,2024-01-04 02:24:00,2024-01-04,00:00:00,02:24:00,1.5694707135750048,Evening,Thursday,No,No,22.88203842151127,29.98922250219449,15.67448546968074,96.59770241767578,80.92321694799503,High,98.47402709278698,-7.103797507351261,10.709582024361996,3.0,DC Fast Charger,Commuter,Yes,No
74,Nissan Leaf,59.83272651224269,29.593867009476092,23.2854,60.15395,413,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-04 01:00:00,2024-01-04 02:32:00,2024-01-04,01:00:00,02:32:00,0.5815047780490367,Night,Friday,No,No,12.894887186031896,40.88409889822898,31.54918220388392,97.46254098173988,65.91335877785596,Medium,183.1712811493433,-1.8679975983807868,15.197334165353636,2.0,Level 1,Long-Distance Traveler,Yes,Yes
75,Hyundai Kona,85.0,45.14713960288341,36.9003927845,60.998608480499996,34,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-04 02:00:00,2024-01-04 04:22:00,2024-01-04,02:00:00,04:22:00,2.285242161327478,Afternoon,Wednesday,No,No,69.16916705566726,5.557358509328086,41.089044871443264,74.39951852877809,33.310473657334825,Medium,276.57481915586186,-6.658708629842087,20.76646440802641,4.0,Level 1,Casual Driver,No,Yes
76,Nissan Leaf,50.0,34.83334202353788,22.592077215,58.36286613875,97,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-04 03:00:00,2024-01-04 05:03:00,2024-01-04,03:00:00,05:03:00,3.520690375905822,Night,Saturday,Yes,No,42.69140537961698,9.56924507314763,51.28140347341039,93.19846283246213,41.917059359051734,Medium,171.89615323236094,-20.708737766470023,24.79072323320694,4.0,Level 1,Commuter,No,Yes
77,Tesla Model 3,100.0,50.0,50.0,82.0,169,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-04 04:00:00,2024-01-04 05:17:00,2024-01-04,04:00:00,05:17:00,3.865136106678535,Morning,Tuesday,No,No,49.2788373994772,49.41151925702685,75.50151044016273,86.32698824285714,10.825477802694408,Low,246.3443697107785,-1.0655228851518415,39.93168076046508,0.0,Level 1,Long-Distance Traveler,Yes,Yes
78,BMW i3,75.0,23.70625244874004,17.966626549999997,40.329342575,169,New York,New York,United States,40.7128,-74.006,2024-01-04 05:00:00,2024-01-04 08:40:00,2024-01-04,05:00:00,08:40:00,3.340997592022919,Afternoon,Monday,No,No,31.218889683829406,30.02591267156402,39.51761676284298,71.27176463552543,31.754147872682452,Medium,242.48556290631956,4.350794317350608,17.60489531315022,3.0,Level 2,Commuter,No,Yes
79,BMW i3,100.0,20.48992262919771,18.518,41.567,151,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-04 06:00:00,2024-01-04 09:55:00,2024-01-04,06:00:00,09:55:00,1.0288186666188504,Evening,Friday,No,No,30.651699818598622,28.522353335495254,38.12132999285809,81.19721083979802,43.07588084693993,Medium,12.149516678078117,-20.51819080176604,39.322054380129146,1.0,DC Fast Charger,Casual Driver,No,No
80,BMW i3,75.0,18.8,18.8,42.2,71,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-04 07:00:00,2024-01-04 07:41:00,2024-01-04,07:00:00,07:41:00,3.729365399834844,Afternoon,Wednesday,No,No,59.9864767329939,23.417921150036506,88.09676846371462,96.1305685919979,8.033800128283275,Low,281.763740323611,-9.410765306369271,15.683016562744246,0.0,Level 1,Commuter,No,Yes
81,Hyundai Kona,48.0506947257829,49.056726718055494,35.26465833550139,58.2946392892982,3,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-04 08:00:00,2024-01-04 11:05:00,2024-01-04,08:00:00,11:05:00,0.6917553642371982,Afternoon,Saturday,Yes,No,51.67374779364138,46.59567841482084,55.07217407784221,62.93578010941694,7.863606031574726,Low,222.2746666893461,-16.358753442749038,18.01181177893121,7.0,Level 2,Casual Driver,Yes,Yes
82,Tesla Model 3,50.0,60.66766261375588,45.665412741507026,74.89127689607153,314,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-04 09:00:00,2024-01-04 12:21:00,2024-01-04,09:00:00,12:21:00,2.7255608456585247,Night,Friday,No,No,35.9072426531086,25.60162087204433,43.05075612226932,48.88762425560186,5.836868133332537,Low,93.85786768644309,0.5981952553369752,19.2835226965972,6.0,Level 1,Casual Driver,Yes,Yes
83,Hyundai Kona,85.0,43.74157654648483,37.462327699999996,61.927521299999995,32,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-04 10:00:00,2024-01-04 13:20:00,2024-01-04,10:00:00,13:20:00,0.8070687454194462,Afternoon,Tuesday,No,No,41.60783353260332,25.603799331857445,54.997649082294174,97.26161624347915,42.26396716118498,Medium,94.645250164602,-7.923673450220079,29.532932865621344,3.0,Level 1,Commuter,Yes,Yes
84,Hyundai Kona,62.0,40.76931706442143,38.612,63.827999999999996,287,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-04 11:00:00,2024-01-04 13:54:00,2024-01-04,11:00:00,13:54:00,3.4086383448749484,Night,Wednesday,No,No,32.83295683246542,44.492366139662046,26.654722048049937,63.71062691853387,37.05590487048393,Medium,279.8982720475401,-14.553672500996665,39.67482338466678,1.0,Level 2,Casual Driver,Yes,Yes
85,Tesla Model 3,50.0,51.94664633052678,49.25,80.77,82,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-04 12:00:00,2024-01-04 13:09:00,2024-01-04,12:00:00,13:09:00,1.261117292569857,Morning,Friday,No,No,57.92445004054599,12.538161906875358,49.87203405296153,54.26143302124692,4.389398968285391,Low,64.13545483676491,-16.763639062667995,19.81732290839241,1.0,Level 1,Casual Driver,No,Yes
86,Tesla Model 3,100.0,55.632642308106036,47.78358125,78.36507325,43,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-04 13:00:00,2024-01-04 16:26:00,2024-01-04,13:00:00,16:26:00,1.8944268875741128,Afternoon,Wednesday,No,No,21.65616411567424,32.95451081519971,78.43462826424621,97.7254403635819,19.29081209933568,Low,170.55772537142218,-11.999160314737672,18.02550998683417,3.0,Level 1,Casual Driver,Yes,Yes
87,Tesla Model 3,62.0,55.632642308106036,47.78358125,78.36507325,391,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-04 14:00:00,2024-01-04 15:54:00,2024-01-04,14:00:00,15:54:00,3.3669557754635044,Afternoon,Wednesday,No,No,41.01058174547109,45.32010959769544,73.62283683904118,83.05427335844938,9.431436519408194,Low,103.7883061403116,-20.317916302231616,18.06652173487606,3.0,Level 2,Commuter,Yes,Yes
88,Tesla Model 3,62.0,53.823643271137755,48.51125,79.55845,105,New York,New York,United States,40.7128,-74.006,2024-01-04 15:00:00,2024-01-04 16:26:00,2024-01-04,15:00:00,16:26:00,2.6064796291623145,Afternoon,Friday,No,No,79.81869447094793,13.009732230851895,69.39563151935643,86.11175650087344,16.716124981517012,Low,274.02065391535655,-11.837661061183466,35.97131697104875,2.0,Level 2,Casual Driver,No,Yes
89,BMW i3,85.0,20.48992262919771,18.518,41.567,1,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-04 16:00:00,2024-01-04 17:56:00,2024-01-04,16:00:00,17:56:00,1.4696595869919784,Evening,Wednesday,No,No,33.07294950547435,30.344748445823274,83.02347311843918,100.0,16.976526881560815,Low,164.68289235141916,-21.39690657031733,15.55083822587802,1.0,Level 2,Long-Distance Traveler,No,Yes
90,Chevy Bolt,75.0,56.670281216428904,53.97651786046131,58.474561015499745,61,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-04 17:00:00,2024-01-04 18:53:00,2024-01-04,17:00:00,18:53:00,2.543139660740745,Night,Tuesday,No,No,27.84315247164263,17.00464384697846,47.99218334647701,85.86518688525221,37.8730035387752,Medium,79.354979042724,-13.601743525885203,12.278331917423372,7.0,Level 2,Casual Driver,Yes,Yes
91,Chevy Bolt,50.0,60.0,60.0,65.0,270,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-04 18:00:00,2024-01-04 21:41:00,2024-01-04,18:00:00,21:41:00,1.0796586545757096,Night,Friday,No,No,28.440773917754164,42.42512683318396,13.667240803504384,96.3460346157945,82.67879381229011,High,398.3647747436511,-2.326035805899641,13.779804175546838,0.0,Level 2,Long-Distance Traveler,Yes,Yes
92,Tesla Model 3,62.0,57.37526105422927,47.06682753125,77.18959715125,180,New York,New York,United States,40.7128,-74.006,2024-01-04 19:00:00,2024-01-04 22:52:00,2024-01-04,19:00:00,22:52:00,2.9303906461796965,Evening,Saturday,Yes,No,68.57302471319414,5.454692701854564,50.31669101477427,93.89345034552564,43.576759330751365,Medium,191.45599448624304,3.2776616960063265,15.889414479213295,4.0,Level 1,Commuter,No,Yes
93,Chevy Bolt,85.0,57.142596832347316,54.798495289808436,59.36503656395914,224,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-04 20:00:00,2024-01-04 23:34:00,2024-01-04,20:00:00,23:34:00,0.929486553755634,Night,Sunday,Yes,No,65.431016913359,20.27269893513049,75.84995702645678,76.46681163744769,0.616854610990913,Low,71.43600424010651,-1.0001613571155192,10.395657972388529,6.0,DC Fast Charger,Long-Distance Traveler,No,Yes
94,Chevy Bolt,75.0,58.56671329032906,57.34029749999999,62.118655624999995,6,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-04 21:00:00,2024-01-04 23:30:00,2024-01-04,21:00:00,23:30:00,3.5150120063589623,Morning,Friday,No,No,71.61568949106118,31.271844526976924,51.794505043999976,64.55436324971151,12.759858205711538,Low,16.681445822961763,-18.733250005187944,21.263560509313127,3.0,Level 2,Casual Driver,No,Yes
95,Tesla Model 3,85.0,62.22051702857705,44.98043155038442,73.76790774263044,103,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-04 22:00:00,2024-01-05 01:51:00,2024-01-04,22:00:00,01:51:00,2.3423957855284567,Evening,Tuesday,No,No,7.930901450146639,44.12212998806049,42.73907176379696,72.96602310099009,30.226951337193128,Medium,55.67750505100865,-8.439800962274559,33.81843011264206,7.0,DC Fast Charger,Casual Driver,Yes,No
96,Chevy Bolt,24.599922148424582,57.61615557555753,55.6329901419375,60.26907265376562,10,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-04 23:00:00,2024-01-05 00:43:00,2024-01-04,23:00:00,00:43:00,1.382497912326283,Night,Tuesday,No,No,42.69140537961698,32.43654897645034,48.32735368393833,85.0674221187275,36.74006843478918,Medium,152.25986699080715,-4.778628689599146,38.05802231508733,5.0,Level 1,Casual Driver,Yes,Yes
97,Hyundai Kona,75.0,39.2,39.2,64.8,71,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-05 00:00:00,2024-01-05 02:16:00,2024-01-05,00:00:00,02:16:00,3.8290118099189465,Morning,Tuesday,No,No,55.72920335411825,21.723067323519977,63.40496814289373,68.34785563762274,4.942887494729014,Low,74.05219273087201,1.479697650491624,38.093717509092535,0.0,Level 2,Casual Driver,No,Yes
98,Nissan Leaf,85.0,42.063208649538275,21.59060714418452,55.77573512247668,90,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-05 01:00:00,2024-01-05 03:33:00,2024-01-05,01:00:00,03:33:00,0.6902816245406431,Night,Saturday,Yes,No,31.046574961450595,28.004859152178906,47.1578609567738,66.19348839519058,19.035627438416782,Low,152.25986699080715,-9.095891155062139,6.254545331359625,7.0,DC Fast Charger,Casual Driver,Yes,Yes
99,Nissan Leaf,62.0,26.633044221114766,23.666712713554276,61.13900784334855,226,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-05 02:00:00,2024-01-05 05:47:00,2024-01-05,02:00:00,05:47:00,3.348390650345465,Evening,Saturday,Yes,No,15.91756323749268,17.551626214972885,73.21652206981314,80.19872330540268,6.982201235589542,Low,117.79183997954787,-9.202329427311989,9.531208380836189,0.9252766613340968,DC Fast Charger,Casual Driver,Yes,No
100,Tesla Model 3,100.0,62.22051702857705,44.98043155038442,73.76790774263044,158,New York,New York,United States,40.7128,-74.006,2024-01-05 03:00:00,2024-01-05 05:09:00,2024-01-05,03:00:00,05:09:00,3.6213171012978576,Night,Sunday,Yes,No,50.90348235510272,25.603799331857445,54.44920445667424,60.55781887703402,6.108614420359785,Low,10.441929226166076,-1.08617617593284,28.33888703339029,7.0,DC Fast Charger,Commuter,Yes,No
101,BMW i3,77.29894528855995,23.70625244874004,17.966626549999997,40.329342575,228,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-05 04:00:00,2024-01-05 07:53:00,2024-01-05,04:00:00,07:53:00,0.6525822262740804,Morning,Sunday,Yes,No,71.47764853216556,25.603799331857445,27.575010034358534,53.788025246062965,26.21301521170443,Low,197.645675922734,-1.6795717057418398,11.363775646021429,3.0,DC Fast Charger,Casual Driver,No,Yes
102,Tesla Model 3,100.0,50.0,50.0,82.0,405,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-05 05:00:00,2024-01-05 06:12:00,2024-01-05,05:00:00,06:12:00,4.123064395584728,Morning,Wednesday,No,No,74.15366015953305,31.277429485665618,12.95698801764483,52.98996709630494,40.032979078660105,Medium,91.38484095029033,2.107307564860995,26.00015639782484,0.0,DC Fast Charger,Long-Distance Traveler,No,No
103,BMW i3,75.0,25.235169165428594,17.69712715175,39.724402436375,126,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-05 06:00:00,2024-01-05 08:28:00,2024-01-05,06:00:00,08:28:00,3.1185084418609943,Morning,Wednesday,No,No,46.77551047348464,32.080052394592826,56.731410370149234,77.52375722942914,20.792346859279903,Low,246.2228512697588,-2.6294746543593503,18.58840410649021,4.0,Level 2,Long-Distance Traveler,No,Yes
104,Nissan Leaf,95.15365777022429,26.842267517500556,23.64,61.07,444,New York,New York,United States,40.7128,-74.006,2024-01-05 07:00:00,2024-01-05 07:52:00,2024-01-05,07:00:00,07:52:00,1.9561781679786927,Night,Thursday,No,No,8.469643800499997,16.0193428037057,73.56686201603071,84.39953459357244,10.832672577541729,Low,297.552447455548,-5.460129057240242,31.238397573685155,1.0,Level 2,Long-Distance Traveler,Yes,Yes
105,Tesla Model 3,85.0,60.66766261375588,45.665412741507026,74.89127689607153,209,New York,New York,United States,40.7128,-74.006,2024-01-05 08:00:00,2024-01-05 11:04:00,2024-01-05,08:00:00,11:04:00,2.5255130370658327,Evening,Sunday,Yes,No,61.697438669843606,30.7839968181946,57.22115431322493,84.2736568755141,27.052502562289177,Low,208.6484695678,-2.0488018275218263,22.48712027124098,6.0,Level 2,Commuter,Yes,Yes
